attraction_id,nama,category,total_review,total_rating,img,longitude,latitude,link_detail,kota,provinsi
11,Cikananga Wildlife Center,Nature & Wildlife Areas,14,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/43/5e/19/getlstd-property-photo.jpg?w=500&h=400&s=1,106.91129,-7.057009,https://www.tripadvisor.com/Attraction_Review-g297714-d9842302-Reviews-Cikananga_Wildlife_Center-Sukabumi_West_Java_Java.html,Cikananga,Jawa Barat
12,Pangumbahan Turtle Beach Coastal Park,Nature & Wildlife Areas,16,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f0/a2/02/pangumbahan-turtle-beach.jpg?w=500&h=400&s=1,106.3867964,-7.321099500000001,https://www.tripadvisor.com/Attraction_Review-g297714-d8327110-Reviews-Pangumbahan_Turtle_Beach_Coastal_Park-Sukabumi_West_Java_Java.html,Sukabumi Regency,West Java
13,Situ Gunung Lake,Bodies of Water,38,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2e/16/de/lrm-export-20170408-151129.jpg?w=500&h=-1&s=1,106.9230556,-6.831944399999999,https://www.tripadvisor.com/Attraction_Review-g297714-d11959159-Reviews-Situ_Gunung_Lake-Sukabumi_West_Java_Java.html,Sukabumi Regency,West Java
14,Curug Cimarinjung,Waterfalls,7,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/3e/aa/1d/img-20180811-074054-largejpg.jpg?w=500&h=-1&s=1,106.4733467,-7.1700059,https://www.tripadvisor.com/Attraction_Review-g297714-d14758690-Reviews-Curug_Cimarinjung-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
15,Sodong Waterfall,Waterfalls,7,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/07/80/9a/sodong-waterfall-taken.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d14208984-Reviews-Sodong_Waterfall-Sukabumi_West_Java_Java.html,None,None
16,Gede Pangrango National Park,Mountains • National Parks,6,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c5/c4/20/at-hotel-taman-sari-surya.jpg?w=500&h=400&s=1,106.9819444,-6.7877778,https://www.tripadvisor.com/Attraction_Review-g297714-d12168031-Reviews-Gede_Pangrango_National_Park-Sukabumi_West_Java_Java.html,Cianjur Regency,West Java
17,Karang Hawu Beach,Beaches,30,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/36/8b/6d/img-20171108-195848-660.jpg?w=500&h=-1&s=1,106.4656706,-6.957238200000001,https://www.tripadvisor.com/Attraction_Review-g297714-d8540363-Reviews-Karang_Hawu_Beach-Sukabumi_West_Java_Java.html,,West Java
18,Curug Bibijilan,Waterfalls,4,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/16/fe/76/lokasi-pemanjatan-tebing.jpg?w=500&h=-1&s=1,106.9068862,-7.0255199,https://www.tripadvisor.com/Attraction_Review-g297714-d6952143-Reviews-Curug_Bibijilan-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
19,Situ Gunung Suspension Bridge,Bridges,2,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/c1/b5/1a/caption.jpg?w=500&h=400&s=1,106.9269031,-6.836894200000001,https://www.tripadvisor.com/Attraction_Review-g297714-d22810580-Reviews-Situ_Gunung_Suspension_Bridge-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
20,Sukabumi Grand Mosque,Religious Sites,5,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6b/03/11/img20180218153856-largejpg.jpg?w=500&h=-1&s=1,106.9299579,-6.9277361,https://www.tripadvisor.com/Attraction_Review-g297714-d13568212-Reviews-Sukabumi_Grand_Mosque-Sukabumi_West_Java_Java.html,Sukabumi Regency,West Java
21,Minajaya Beach,Beaches,8,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/69/2b/3c/see-the-beach.jpg?w=500&h=-1&s=1,106.5167719,-7.4001847,https://www.tripadvisor.com/Attraction_Review-g297714-d7729206-Reviews-Minajaya_Beach-Sukabumi_West_Java_Java.html,Sukabumi Regency,West Java
22,Pangeran Waterfall,Waterfalls,6,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/35/65/90/curug-pangeran.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d13114410-Reviews-Pangeran_Waterfall-Sukabumi_West_Java_Java.html,None,None
23,Nam Hai Kwan Se Im Pu Sa Temple,Religious Sites,10,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/80/9f/bf/patung.jpg?w=500&h=-1&s=1,106.5298105,-7.0708897,https://www.tripadvisor.com/Attraction_Review-g297714-d11626747-Reviews-Nam_Hai_Kwan_Se_Im_Pu_Sa_Temple-Sukabumi_West_Java_Java.html,Sukabumi Regency,West Java
24,Cimalati Recreation Park,Water Parks,4,4.5 of 5 bubbles,None,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d13188447-Reviews-Cimalati_Recreation_Park-Sukabumi_West_Java_Java.html,None,None
25,Pondok Halimun,Nature & Wildlife Areas • Farms,8,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/72/9a/cc/perkbunan-teh.jpg?w=500&h=-1&s=1,106.9474206,-6.8645808,https://www.tripadvisor.com/Attraction_Review-g297714-d11746965-Reviews-Pondok_Halimun-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
26,Digital Park,Parks,5,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/47/70/cd/gerbang.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d13563803-Reviews-Digital_Park-Sukabumi_West_Java_Java.html,None,None
27,Pusat Pendidikan Konservasi Alam Bodogol,Nature & Wildlife Areas,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/27/46/a5/centipede.jpg?w=500&h=400&s=1,106.8560619,-6.776267199999999,https://www.tripadvisor.com/Attraction_Review-g297714-d11499181-Reviews-Pusat_Pendidikan_Konservasi_Alam_Bodogol-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
28,Situs Batu Kujang,Historic Sites,4,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/99/3a/6d/situs-batu-kujang.jpg?w=400&h=300&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d8755323-Reviews-Situs_Batu_Kujang-Sukabumi_West_Java_Java.html,None,None
29,Raudhatul Irfan Grand Mosque,Religious Sites,3,4.5 of 5 bubbles,None,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297714-d13568227-Reviews-Raudhatul_Irfan_Grand_Mosque-Sukabumi_West_Java_Java.html,None,None
30,Ryzzy Azzahra Waterpark,Water Parks,2,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/dd/c7/f7/ryzzy-azzahra-waterpark.jpg?w=500&h=400&s=1,106.9419638,-6.887384699999999,https://www.tripadvisor.com/Attraction_Review-g297714-d14003362-Reviews-Ryzzy_Azzahra_Waterpark-Sukabumi_West_Java_Java.html,Kabupaten Sukabumi,Jawa Barat
31,Waterbom Bali,Water Parks,"16,142",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/53/5e/42/photo0jpg.jpg?w=500&h=400&s=1,115.16929,-8.7285829,https://www.tripadvisor.com/Attraction_Review-g297697-d386919-Reviews-Waterbom_Bali-Kuta_Kuta_District_Bali.html,Kabupaten Badung,Bali
32,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,"35,165",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/49/31/ed/photo5jpg.jpg?w=500&h=400&s=1,115.2606299,-8.5193727,https://www.tripadvisor.com/Attraction_Review-g297701-d378969-Reviews-Sacred_Monkey_Forest_Sanctuary-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
33,Tegalalang Rice Terrace,Points of Interest & Landmarks,"16,790",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c2/05/57/photo3jpg.jpg?w=500&h=-1&s=1,115.279303,-8.431711199999999,https://www.tripadvisor.com/Attraction_Review-g608497-d1515658-Reviews-Tegalalang_Rice_Terrace-Tegalalang_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
34,Museum PASIFIKA,Speciality Museums • Art Museums,"1,056",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ac/6f/29/museum-pasifika-building.jpg?w=500&h=400&s=1,115.2307077,-8.8001117,https://www.tripadvisor.com/Attraction_Review-g297698-d1230139-Reviews-Museum_PASIFIKA-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Badung Regency,Bali
35,Zahra Spa,Spas,"5,310",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/ee/16/c5/spa-entrance.jpg?w=500&h=400&s=1,115.2241845,-8.798589800000002,https://www.tripadvisor.com/Attraction_Review-g297698-d8125198-Reviews-Zahra_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Kabupaten Badung,Bali
36,Paon Bali Cooking Class,Cooking Classes,"4,229",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/39/e7/c9/paon-bali-cooking-class.jpg?w=500&h=400&s=1,115.2786786,-8.5052468,https://www.tripadvisor.com/Attraction_Review-g297701-d1823733-Reviews-Paon_Bali_Cooking_Class-Ubud_Gianyar_Regency_Bali.html,Bali,Bali
37,Canggu Scooter Lessons,Sports Camps & Clinics,122,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c4/a0/97/caption.jpg?w=500&h=400&s=1,115.1651115,-8.6280576,https://www.tripadvisor.com/Attraction_Review-g311298-d18114820-Reviews-Canggu_Scooter_Lessons-Canggu_North_Kuta_Bali.html,Kabupaten Badung,Bali
38,Breathing Cold,Sports Camps & Clinics,124,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/17/19/1c/caption.jpg?w=500&h=400&s=1,115.2534981,-8.496785899999999,https://www.tripadvisor.com/Attraction_Review-g297701-d18846529-Reviews-Breathing_Cold-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
39,Zanti The Retreat,Spas,"1,152",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c2/82/eb/couple-treatment.jpg?w=500&h=400&s=1,115.1622805,-8.6914115,https://www.tripadvisor.com/Attraction_Review-g469404-d7007356-Reviews-Zanti_The_Retreat-Seminyak_Kuta_District_Bali.html,Badung Regency,Bali
40,Living World Denpasar,Shopping Malls,106,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/73/08/22/side-view-of-living-world.jpg?w=500&h=400&s=1,115.231904,-8.6349267,https://www.tripadvisor.com/Attraction_Review-g297694-d25369369-Reviews-Living_World_Denpasar-Denpasar_Bali.html,Kota Denpasar,Bali
41,Heavenly Spa by Westin™,Spas,"1,288",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3e/46/df/heavenly-spa-by-westin.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297698-d1854027-Reviews-Heavenly_Spa_by_Westin-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,None,None
42,Ubud Traditional Spa,Spas,"1,637",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/21/9d/86/5-minutes-foot-scrub.jpg?w=500&h=400&s=1,115.2533,-8.477359,https://www.tripadvisor.com/Attraction_Review-g297701-d8046149-Reviews-Ubud_Traditional_Spa-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
43,Karsa Spa,Spas,"2,510",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/08/ee/86/garden-flower-bath.jpg?w=500&h=-1&s=1,115.2583223,-8.4895351,https://www.tripadvisor.com/Attraction_Review-g297695-d4770487-Reviews-Karsa_Spa-Gianyar_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
44,Balitri - Swim / Bike / Run Private Tour and Tailored Training in Bali,Sports Camps & Clinics,145,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/3d/2d/caption.jpg?w=500&h=400&s=1,115.188916,-8.4095178,https://www.tripadvisor.com/Attraction_Review-g297695-d17847772-Reviews-Balitri_Swim_Bike_Run_Private_Tour_and_Tailored_Training_in_Bali-Gianyar_Gianyar.html,,Bali
45,Ketut's Bali Cooking Class,Cooking Classes,"1,685",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/63/63/a6/ketut-s-bali-cooking.jpg?w=500&h=-1&s=1,115.2814583,-8.4982655,https://www.tripadvisor.com/Attraction_Review-g297701-d2690208-Reviews-Ketut_s_Bali_Cooking_Class-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
46,De Nyuh Spa Seminyak,Spas,"1,022",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/7a/46/e9/de-nyuh-spa-seminyak.jpg?w=500&h=400&s=1,115.1613562,-8.6920441,https://www.tripadvisor.com/Attraction_Review-g469404-d3258069-Reviews-De_Nyuh_Spa_Seminyak-Seminyak_Kuta_District_Bali.html,Kabupaten Badung,Bali
47,Bhava Spa Kuta,Spas,934,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4d/79/dc/bhava-spa-at-amnaya-resort.jpg?w=500&h=400&s=1,115.1696904,-8.729737000000002,https://www.tripadvisor.com/Attraction_Review-g297697-d8482984-Reviews-Bhava_Spa_Kuta-Kuta_Kuta_District_Bali.html,Kabupaten Badung,Bali
48,Sekar Jagat Spa,Spas,"1,206",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/bf/e5/47/private-shady-semi-outdoor.jpg?w=500&h=-1&s=1,115.1934124,-8.7847504,https://www.tripadvisor.com/Attraction_Review-g297698-d626029-Reviews-Sekar_Jagat_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Kabupaten Badung,Bali
49,Chez Monique Silver Smith Class,Lessons & Workshops,"1,558",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/29/a9/35/ring.jpg?w=500&h=400&s=1,115.26598,-8.501415,https://www.tripadvisor.com/Attraction_Review-g297701-d2151243-Reviews-Chez_Monique_Silver_Smith_Class-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
50,Rehat Massage & Reflexology,Spas,"1,079",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/e4/87/da/rehat-massage-reflexology.jpg?w=500&h=400&s=1,115.1720489,-8.7086202,https://www.tripadvisor.com/Attraction_Review-g608487-d10467771-Reviews-Rehat_Massage_Reflexology-Legian_Kuta_District_Bali.html,Kabupaten Badung,Bali
51,Nusa Bali Spa,Spas,"1,040",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/dd/d0/8d/tropical-fruit-bath.jpg?w=500&h=-1&s=1,115.2252225,-8.7841499,https://www.tripadvisor.com/Attraction_Review-g297698-d10436197-Reviews-Nusa_Bali_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Kabupaten Badung,Bali
52,Bali Barber & Spa,Spas,965,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/83/69/19/ultimate-barber-service.jpg?w=500&h=400&s=1,115.188916,-8.4095178,https://www.tripadvisor.com/Attraction_Review-g469404-d7787946-Reviews-Bali_Barber_Spa-Seminyak_Kuta_District_Bali.html,,Bali
53,The Nest Beachside Spa,Spas,"1,543",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/52/40/be/the-nest-beachfront.jpg?w=500&h=-1&s=1,115.263958,-8.7049168,https://www.tripadvisor.com/Attraction_Review-g297700-d9785526-Reviews-The_Nest_Beachside_Spa-Sanur_Denpasar_Bali.html,Kota Denpasar,Bali
54,Tejas Spa Jembawan,Spas,653,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/71/99/2b/tejas-room.jpg?w=500&h=-1&s=1,115.2670162,-8.509927099999999,https://www.tripadvisor.com/Attraction_Review-g297701-d15067375-Reviews-Tejas_Spa_Jembawan-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
55,De Nyuh Spa Kuta,Spas,739,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/b6/3f/83/foot-wash-treatment.jpg?w=500&h=400&s=1,115.1815074,-8.741869099999999,https://www.tripadvisor.com/Attraction_Review-g297697-d10436380-Reviews-De_Nyuh_Spa_Kuta-Kuta_Kuta_District_Bali.html,Kabupaten Badung,Bali
56,Jeding Bali Cooking Class,Cooking Classes,"1,198",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/64/06/6e/jeding-bali-cooking.jpg?w=500&h=-1&s=1,115.2787346,-8.5039907,https://www.tripadvisor.com/Attraction_Review-g297701-d9735137-Reviews-Jeding_Bali_Cooking_Class-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
57,Svaha SPA Bisma,Spas,561,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/14/05/3b/enjoy-the-treatment.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297701-d19929664-Reviews-Svaha_SPA_Bisma-Ubud_Gianyar_Regency_Bali.html,None,None
58,Hire Bali Driver,Private Tours • Day Trips,"12,684",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5e/17/79/sunset-at-tanah-lot.jpg?w=500&h=400&s=1,115.2480292,-8.4728771,https://www.tripadvisor.com/Attraction_Review-g297701-d4416530-Reviews-Hire_Bali_Driver-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
59,Kaveri Spa at The Udaya,Spas,551,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b6/8c/92/celebration-of-flowers.jpg?w=500&h=400&s=1,115.2667498,-8.4863062,https://www.tripadvisor.com/Attraction_Review-g297701-d12231822-Reviews-Kaveri_Spa_at_The_Udaya-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
60,DaLa Spa,Spas,640,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d3/7f/5c/dala-spa-supports-indonesia.jpg?w=500&h=400&s=1,115.2652036,-8.5188752,https://www.tripadvisor.com/Attraction_Review-g297701-d3683114-Reviews-DaLa_Spa-Ubud_Gianyar_Regency_Bali.html,Kabupaten Gianyar,Bali
61,Baiturrahman Grand Mosque,Religious Sites,441,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ec/db/97/mesjid-raya-baiturrahman.jpg?w=500&h=-1&s=1,95.317285,5.553571100000001,https://www.tripadvisor.com/Attraction_Review-g317109-d2068613-Reviews-Baiturrahman_Grand_Mosque-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
62,Sumatera Ketambe Trekking,Nature & Wildlife Areas,8,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/8e/49/4b/sumatera-ketambe-trekking.jpg?w=500&h=400&s=1,97.59488239999999,3.7559162,https://www.tripadvisor.com/Attraction_Review-g1820324-d24951547-Reviews-Sumatera_Ketambe_Trekking-Ketambe_Aceh_Sumatra.html,Kabupaten Gayo Lues,Aceh
63,Iboih Beach,Beaches,292,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5d/12/92/photo0jpg.jpg?w=500&h=400&s=1,95.25672019999999,5.8728466,https://www.tripadvisor.com/Attraction_Review-g2540440-d4567308-Reviews-Iboih_Beach-Sabang_Pulau_Weh_Aceh_Sumatra.html,Sabang City,Aceh
64,Lampuuk Beach,Beaches,233,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/04/81/83/lampuuk-beach.jpg?w=500&h=-1&s=1,95.22646990000001,5.4854715,https://www.tripadvisor.com/Attraction_Review-g317109-d4428228-Reviews-Lampuuk_Beach-Banda_Aceh_Aceh_Sumatra.html,,Aceh
65,Tailana Island,Islands,40,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/13/0b/25/tailana-island.jpg?w=500&h=400&s=1,97.23107929999999,2.2780244,https://www.tripadvisor.com/Attraction_Review-g317109-d4416691-Reviews-Tailana_Island-Banda_Aceh_Aceh_Sumatra.html,Kabupaten Aceh Singkil,Aceh
66,Aceh Tsunami Museum,Speciality Museums,553,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6b/04/0e/photo0jpg.jpg?w=500&h=400&s=1,95.3149526,5.5480144,https://www.tripadvisor.com/Attraction_Review-g317109-d3688916-Reviews-Aceh_Tsunami_Museum-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
67,Local Jungle Trekking Guide,Nature & Wildlife Areas,6,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/93/fb/6d/local-jungle-trekking.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g1820324-d24939911-Reviews-Local_Jungle_Trekking_Guide-Ketambe_Aceh_Sumatra.html,None,None
68,Rubiah Island,Islands,195,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e3/3a/1e/pulau-rubiah.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g2540440-d4567318-Reviews-Rubiah_Island-Sabang_Pulau_Weh_Aceh_Sumatra.html,None,None
69,Lake Laut Tawar,Bodies of Water,54,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/d6/4d/4e/danau-laut-tawar-dengan.jpg?w=500&h=400&s=1,96.923611,4.611943999999999,https://www.tripadvisor.com/Attraction_Review-g2373422-d10422581-Reviews-Lake_Laut_Tawar-Takengon_Aceh_Sumatra.html,Central Aceh Regency,Aceh
70,Boat at Desa Lampulo,Points of Interest & Landmarks,177,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a1/a5/12/kapal-pltd-yang-terseret.jpg?w=500&h=-1&s=1,95.32332129999999,5.5823465,https://www.tripadvisor.com/Attraction_Review-g317109-d4367539-Reviews-Boat_at_Desa_Lampulo-Banda_Aceh_Aceh_Sumatra.html,Banda Aceh City,Aceh
